date,item,category,price,unit_cost,units_sold,day_of_week
2025-06-14,Cold Brew,Coffee,4.95,1.2,74,Saturday
2025-06-14,Espresso Shot,Coffee,2.75,0.45,34,Saturday
2025-06-14,Matcha Latte,Tea,5.25,1.6,34,Saturday
2025-06-14,Chai Latte,Tea,4.95,1.15,44,Saturday
2025-06-14,Iced Tea,Tea,3.5,0.5,26,Saturday
2025-06-14,Croissant,Pastry,3.75,1.1,46,Saturday
2025-06-14,Blueberry Muffin,Pastry,3.95,1.0,48,Saturday
2025-06-14,Avocado Toast,Food,8.5,2.6,26,Saturday
2025-06-14,Breakfast Sandwich,Food,7.25,2.4,47,Saturday
2025-06-14,Bagel & Cream Cheese,Food,4.5,1.3,32,Saturday
2025-06-14,Granola Bowl,Food,6.75,1.9,15,Saturday
2025-06-14,Bottled Water,Other,2.25,0.35,24,Saturday
2025-06-15,Drip Coffee,Coffee,3.25,0.55,99,Sunday
2025-06-15,Latte,Coffee,4.75,1.1,79,Sunday
2025-06-15,Cappuccino,Coffee,4.5,1.05,47,Sunday
2025-06-15,Cold Brew,Coffee,4.95,1.2,67,Sunday
2025-06-15,Espresso Shot,Coffee,2.75,0.45,29,Sunday
2025-06-15,Matcha Latte,Tea,5.25,1.6,32,Sunday
2025-06-15,Chai Latte,Tea,4.95,1.15,35,Sunday
2025-06-15,Iced Tea,Tea,3.5,0.5,20,Sunday
2025-06-15,Croissant,Pastry,3.75,1.1,45,Sunday
2025-06-15,Blueberry Muffin,Pastry,3.95,1.0,32,Sunday
2025-06-15,Avocado Toast,Food,8.5,2.6,26,Sunday
2025-06-15,Breakfast Sandwich,Food,7.25,2.4,51,Sunday
2025-06-15,Bagel & Cream Cheese,Food,4.5,1.3,21,Sunday
2025-06-15,Granola Bowl,Food,6.75,1.9,15,Sunday
2025-06-15,Bottled Water,Other,2.25,0.35,19,Sunday
2025-06-16,Drip Coffee,Coffee,3.25,0.55,97,Monday
2025-06-16,Latte,Coffee,4.75,1.1,63,Monday
2025-06-16,Cappuccino,Coffee,4.5,1.05,50,Monday
2025-06-16,Cold Brew,Coffee,4.95,1.2,43,Monday
2025-06-16,Espresso Shot,Coffee,2.75,0.45,25,Monday
2025-06-16,Matcha Latte,Tea,5.25,1.6,27,Monday
2025-06-16,Chai Latte,Tea,4.95,1.15,28,Monday
2025-06-16,Iced Tea,Tea,3.5,0.5,18,Monday
2025-06-16,Croissant,Pastry,3.75,1.1,31,Monday
2025-06-16,Blueberry Muffin,Pastry,3.95,1.0,22,Monday
2025-06-16,Avocado Toast,Food,8.5,2.6,21,Monday
2025-06-16,Breakfast Sandwich,Food,7.25,2.4,30,Monday
2025-06-16,Bagel & Cream Cheese,Food,4.5,1.3,21,Monday
2025-06-16,Granola Bowl,Food,6.75,1.9,13,Monday
2025-06-16,Bottled Water,Other,2.25,0.35,17,Monday
2025-06-17,Drip Coffee,Coffee,3.25,0.55,91,Tuesday
2025-06-17,Latte,Coffee,4.75,1.1,56,Tuesday
2025-06-17,Cappuccino,Coffee,4.5,1.05,40,Tuesday
2025-06-17,Cold Brew,Coffee,4.95,1.2,54,Tuesday
2025-06-17,Espresso Shot,Coffee,2.75,0.45,23,Tuesday
2025-06-17,Matcha Latte,Tea,5.25,1.6,26,Tuesday
2025-06-17,Chai Latte,Tea,4.95,1.15,26,Tuesday
2025-06-17,Iced Tea,Tea,3.5,0.5,21,Tuesday
2025-06-17,Croissant,Pastry,3.75,1.1,32,Tuesday
2025-06-17,Blueberry Muffin,Pastry,3.95,1.0,31,Tuesday
2025-06-17,Avocado Toast,Food,8.5,2.6,20,Tuesday
2025-06-17,Breakfast Sandwich,Food,7.25,2.4,44,Tuesday
2025-06-17,Bagel & Cream Cheese,Food,4.5,1.3,25,Tuesday
2025-06-17,Granola Bowl,Food,6.75,1.9,13,Tuesday
2025-06-17,Bottled Water,Other,2.25,0.35,14,Tuesday
2025-06-18,Drip Coffee,Coffee,3.25,0.55,70,Wednesday
2025-06-18,Latte,Coffee,4.75,1.1,73,Wednesday
2025-06-18,Cappuccino,Coffee,4.5,1.05,39,Wednesday
2025-06-18,Cold Brew,Coffee,4.95,1.2,57,Wednesday
2025-06-18,Espresso Shot,Coffee,2.75,0.45,23,Wednesday
2025-06-18,Matcha Latte,Tea,5.25,1.6,29,Wednesday
2025-06-18,Chai Latte,Tea,4.95,1.15,26,Wednesday
2025-06-18,Iced Tea,Tea,3.5,0.5,21,Wednesday
2025-06-18,Croissant,Pastry,3.75,1.1,34,Wednesday
2025-06-18,Blueberry Muffin,Pastry,3.95,1.0,37,Wednesday
2025-06-18,Avocado Toast,Food,8.5,2.6,20,Wednesday
2025-06-18,Breakfast Sandwich,Food,7.25,2.4,43,Wednesday
2025-06-18,Bagel & Cream Cheese,Food,4.5,1.3,23,Wednesday
2025-06-18,Granola Bowl,Food,6.75,1.9,13,Wednesday
2025-06-18,Bottled Water,Other,2.25,0.35,16,Wednesday
2025-06-19,Drip Coffee,Coffee,3.25,0.55,103,Thursday
2025-06-19,Latte,Coffee,4.75,1.1,77,Thursday
2025-06-19,Cappuccino,Coffee,4.5,1.05,43,Thursday
2025-06-19,Cold Brew,Coffee,4.95,1.2,59,Thursday
2025-06-19,Espresso Shot,Coffee,2.75,0.45,23,Thursday
2025-06-19,Matcha Latte,Tea,5.25,1.6,37,Thursday
2025-06-19,Chai Latte,Tea,4.95,1.15,34,Thursday
2025-06-19,Iced Tea,Tea,3.5,0.5,21,Thursday
2025-06-19,Croissant,Pastry,3.75,1.1,37,Thursday
2025-06-19,Blueberry Muffin,Pastry,3.95,1.0,34,Thursday
2025-06-19,Avocado Toast,Food,8.5,2.6,23,Thursday
2025-06-19,Breakfast Sandwich,Food,7.25,2.4,39,Thursday
2025-06-19,Bagel & Cream Cheese,Food,4.5,1.3,26,Thursday
2025-06-19,Granola Bowl,Food,6.75,1.9,14,Thursday
2025-06-19,Bottled Water,Other,2.25,0.35,18,Thursday
2025-06-20,Drip Coffee,Coffee,3.25,0.55,106,Friday
2025-06-20,Latte,Coffee,4.75,1.1,77,Friday
2025-06-20,Cappuccino,Coffee,4.5,1.05,44,Friday
2025-06-20,Cold Brew,Coffee,4.95,1.2,58,Friday
2025-06-20,Espresso Shot,Coffee,2.75,0.45,24,Friday
2025-06-20,Matcha Latte,Tea,5.25,1.6,41,Friday
2025-06-20,Chai Latte,Tea,4.95,1.15,34,Friday
2025-06-20,Iced Tea,Tea,3.5,0.5,25,Friday
2025-06-20,Croissant,Pastry,3.75,1.1,38,Friday
2025-06-20,Blueberry Muffin,Pastry,3.95,1.0,41,Friday
2025-06-20,Avocado Toast,Food,8.5,2.6,26,Friday
2025-06-20,Breakfast Sandwich,Food,7.25,2.4,51,Friday
2025-06-20,Bagel & Cream Cheese,Food,4.5,1.3,30,Friday
2025-06-20,Granola Bowl,Food,6.75,1.9,16,Friday
2025-06-20,Bottled Water,Other,2.25,0.35,19,Friday
2025-06-21,Drip Coffee,Coffee,3.25,0.55,112,Saturday
2025-06-21,Latte,Coffee,4.75,1.1,93,Saturday
2025-06-21,Cappuccino,Coffee,4.5,1.05,61,Saturday
2025-06-21,Cold Brew,Coffee,4.95,1.2,85,Saturday
2025-06-21,Espresso Shot,Coffee,2.75,0.45,33,Saturday
2025-06-21,Matcha Latte,Tea,5.25,1.6,45,Saturday
2025-06-21,Chai Latte,Tea,4.95,1.15,25,Saturday
2025-06-21,Iced Tea,Tea,3.5,0.5,25,Saturday
2025-06-21,Croissant,Pastry,3.75,1.1,47,Saturday
2025-06-21,Blueberry Muffin,Pastry,3.95,1.0,43,Saturday
2025-06-21,Avocado Toast,Food,8.5,2.6,30,Saturday
2025-06-21,Breakfast Sandwich,Food,7.25,2.4,49,Saturday
2025-06-21,Bagel & Cream Cheese,Food,4.5,1.3,32,Saturday
2025-06-21,Granola Bowl,Food,6.75,1.9,16,Saturday
2025-06-21,Bottled Water,Other,2.25,0.35,29,Saturday
2025-06-22,Drip Coffee,Coffee,3.25,0.55,106,Sunday
2025-06-22,Latte,Coffee,4.75,1.1,89,Sunday
2025-06-22,Cappuccino,Coffee,4.5,1.05,44,Sunday
2025-06-22,Cold Brew,Coffee,4.95,1.2,57,Sunday
2025-06-22,Espresso Shot,Coffee,2.75,0.45,29,Sunday
2025-06-22,Matcha Latte,Tea,5.25,1.6,33,Sunday
2025-06-22,Chai Latte,Tea,4.95,1.15,30,Sunday
2025-06-22,Iced Tea,Tea,3.5,0.5,22,Sunday
2025-06-22,Croissant,Pastry,3.75,1.1,36,Sunday
2025-06-22,Blueberry Muffin,Pastry,3.95,1.0,30,Sunday
2025-06-22,Avocado Toast,Food,8.5,2.6,23,Sunday
2025-06-22,Breakfast Sandwich,Food,7.25,2.4,35,Sunday
2025-06-22,Bagel & Cream Cheese,Food,4.5,1.3,31,Sunday
2025-06-22,Granola Bowl,Food,6.75,1.9,17,Sunday
2025-06-22,Bottled Water,Other,2.25,0.35,18,Sunday
2025-06-23,Drip Coffee,Coffee,3.25,0.55,63,Monday
2025-06-23,Latte,Coffee,4.75,1.1,70,Monday
2025-06-23,Cappuccino,Coffee,4.5,1.05,39,Monday
2025-06-23,Cold Brew,Coffee,4.95,1.2,52,Monday
2025-06-23,Espresso Shot,Coffee,2.75,0.45,20,Monday
2025-06-23,Matcha Latte,Tea,5.25,1.6,22,Monday
2025-06-23,Chai Latte,Tea,4.95,1.15,32,Monday
2025-06-23,Iced Tea,Tea,3.5,0.5,19,Monday
2025-06-23,Croissant,Pastry,3.75,1.1,35,Monday
2025-06-23,Blueberry Muffin,Pastry,3.95,1.0,28,Monday
2025-06-23,Avocado Toast,Food,8.5,2.6,22,Monday
2025-06-23,Breakfast Sandwich,Food,7.25,2.4,31,Monday
2025-06-23,Bagel & Cream Cheese,Food,4.5,1.3,23,Monday
2025-06-23,Granola Bowl,Food,6.75,1.9,11,Monday
2025-06-23,Bottled Water,Other,2.25,0.35,15,Monday
2025-06-24,Drip Coffee,Coffee,3.25,0.55,74,Tuesday
2025-06-24,Latte,Coffee,4.75,1.1,52,Tuesday
2025-06-24,Cappuccino,Coffee,4.5,1.05,36,Tuesday
2025-06-24,Cold Brew,Coffee,4.95,1.2,48,Tuesday
2025-06-24,Espresso Shot,Coffee,2.75,0.45,20,Tuesday
2025-06-24,Matcha Latte,Tea,5.25,1.6,28,Tuesday
2025-06-24,Chai Latte,Tea,4.95,1.15,27,Tuesday
2025-06-24,Iced Tea,Tea,3.5,0.5,17,Tuesday
2025-06-24,Croissant,Pastry,3.75,1.1,41,Tuesday
2025-06-24,Blueberry Muffin,Pastry,3.95,1.0,31,Tuesday
2025-06-24,Avocado Toast,Food,8.5,2.6,24,Tuesday
2025-06-24,Breakfast Sandwich,Food,7.25,2.4,35,Tuesday
2025-06-24,Bagel & Cream Cheese,Food,4.5,1.3,27,Tuesday
2025-06-24,Granola Bowl,Food,6.75,1.9,15,Tuesday
2025-06-24,Bottled Water,Other,2.25,0.35,15,Tuesday
2025-06-25,Drip Coffee,Coffee,3.25,0.55,78,Wednesday
2025-06-25,Latte,Coffee,4.75,1.1,94,Wednesday
2025-06-25,Cappuccino,Coffee,4.5,1.05,38,Wednesday
2025-06-25,Cold Brew,Coffee,4.95,1.2,58,Wednesday
2025-06-25,Espresso Shot,Coffee,2.75,0.45,24,Wednesday
2025-06-25,Matcha Latte,Tea,5.25,1.6,33,Wednesday
2025-06-25,Chai Latte,Tea,4.95,1.15,25,Wednesday
2025-06-25,Iced Tea,Tea,3.5,0.5,18,Wednesday
2025-06-25,Croissant,Pastry,3.75,1.1,40,Wednesday
2025-06-25,Blueberry Muffin,Pastry,3.95,1.0,31,Wednesday
2025-06-25,Avocado Toast,Food,8.5,2.6,15,Wednesday
2025-06-25,Breakfast Sandwich,Food,7.25,2.4,38,Wednesday
2025-06-25,Bagel & Cream Cheese,Food,4.5,1.3,25,Wednesday
2025-06-25,Granola Bowl,Food,6.75,1.9,15,Wednesday
2025-06-25,Bottled Water,Other,2.25,0.35,19,Wednesday
2025-06-26,Drip Coffee,Coffee,3.25,0.55,93,Thursday
2025-06-26,Latte,Coffee,4.75,1.1,74,Thursday
2025-06-26,Cappuccino,Coffee,4.5,1.05,43,Thursday
2025-06-26,Cold Brew,Coffee,4.95,1.2,50,Thursday
2025-06-26,Espresso Shot,Coffee,2.75,0.45,24,Thursday
2025-06-26,Matcha Latte,Tea,5.25,1.6,28,Thursday
2025-06-26,Chai Latte,Tea,4.95,1.15,25,Thursday
2025-06-26,Iced Tea,Tea,3.5,0.5,23,Thursday
2025-06-26,Croissant,Pastry,3.75,1.1,42,Thursday
2025-06-26,Blueberry Muffin,Pastry,3.95,1.0,34,Thursday
2025-06-26,Avocado Toast,Food,8.5,2.6,21,Thursday
2025-06-26,Breakfast Sandwich,Food,7.25,2.4,37,Thursday
2025-06-26,Bagel & Cream Cheese,Food,4.5,1.3,26,Thursday
2025-06-26,Granola Bowl,Food,6.75,1.9,17,Thursday
2025-06-26,Bottled Water,Other,2.25,0.35,20,Thursday
2025-06-27,Drip Coffee,Coffee,3.25,0.55,118,Friday
2025-06-27,Latte,Coffee,4.75,1.1,71,Friday
2025-06-27,Cappuccino,Coffee,4.5,1.05,45,Friday
2025-06-27,Cold Brew,Coffee,4.95,1.2,54,Friday
2025-06-27,Espresso Shot,Coffee,2.75,0.45,24,Friday
2025-06-27,Matcha Latte,Tea,5.25,1.6,34,Friday
2025-06-27,Chai Latte,Tea,4.95,1.15,31,Friday
2025-06-27,Iced Tea,Tea,3.5,0.5,22,Friday
2025-06-27,Croissant,Pastry,3.75,1.1,33,Friday
2025-06-27,Blueberry Muffin,Pastry,3.95,1.0,35,Friday
2025-06-27,Avocado Toast,Food,8.5,2.6,24,Friday
2025-06-27,Breakfast Sandwich,Food,7.25,2.4,48,Friday
2025-06-27,Bagel & Cream Cheese,Food,4.5,1.3,32,Friday
2025-06-27,Granola Bowl,Food,6.75,1.9,14,Friday
2025-06-27,Bottled Water,Other,2.25,0.35,22,Friday
2025-06-28,Drip Coffee,Coffee,3.25,0.55,103,Saturday
2025-06-28,Latte,Coffee,4.75,1.1,108,Saturday
2025-06-28,Cappuccino,Coffee,4.5,1.05,52,Saturday
2025-06-28,Cold Brew,Coffee,4.95,1.2,67,Saturday
2025-06-28,Espresso Shot,Coffee,2.75,0.45,31,Saturday
2025-06-28,Matcha Latte,Tea,5.25,1.6,32,Saturday
2025-06-28,Chai Latte,Tea,4.95,1.15,42,Saturday
2025-06-28,Iced Tea,Tea,3.5,0.5,33,Saturday
2025-06-28,Croissant,Pastry,3.75,1.1,36,Saturday
2025-06-28,Blueberry Muffin,Pastry,3.95,1.0,38,Saturday
2025-06-28,Avocado Toast,Food,8.5,2.6,28,Saturday
2025-06-28,Breakfast Sandwich,Food,7.25,2.4,46,Saturday
2025-06-28,Bagel & Cream Cheese,Food,4.5,1.3,39,Saturday
2025-06-28,Granola Bowl,Food,6.75,1.9,21,Saturday
2025-06-28,Bottled Water,Other,2.25,0.35,23,Saturday
2025-06-29,Drip Coffee,Coffee,3.25,0.55,117,Sunday
2025-06-29,Latte,Coffee,4.75,1.1,77,Sunday
2025-06-29,Cappuccino,Coffee,4.5,1.05,43,Sunday
2025-06-29,Cold Brew,Coffee,4.95,1.2,63,Sunday
2025-06-29,Espresso Shot,Coffee,2.75,0.45,25,Sunday
2025-06-29,Matcha Latte,Tea,5.25,1.6,39,Sunday
2025-06-29,Chai Latte,Tea,4.95,1.15,33,Sunday
2025-06-29,Iced Tea,Tea,3.5,0.5,21,Sunday
2025-06-29,Croissant,Pastry,3.75,1.1,38,Sunday
2025-06-29,Blueberry Muffin,Pastry,3.95,1.0,29,Sunday
2025-06-29,Avocado Toast,Food,8.5,2.6,25,Sunday
2025-06-29,Breakfast Sandwich,Food,7.25,2.4,35,Sunday
2025-06-29,Bagel & Cream Cheese,Food,4.5,1.3,29,Sunday
2025-06-29,Granola Bowl,Food,6.75,1.9,14,Sunday
2025-06-29,Bottled Water,Other,2.25,0.35,21,Sunday
